25 100
12
1 8
2 1854363 58897361
3 25791557 59999390
2 8909480 26463573
2 5408883 43208265
2 9558138 43346773
2 660589 22152244
3 481053948 59999387
2 9887666 46946457
3 9558138 59999387
2 4416163 43346773
2 25834 22290535
3 9702974 59999386
2 5533691 40460163
3 3330235 59999386
3 6955493 59999387
2 2632030 32067002
3 651697 59999387
2 751062559 58193992
2 6840342 8621144
3 1605358 59999386
2 7011831 18656267
3 7707008 59999386
2 6743956 15419873
2 9866447 56668410
2 1321606 56806557
2 1134057 22014115
2 471137256 2535461
2 9060659 2672887
2 329752890 10318606
3 853240247 59999380
3 5795169 59999381
2 7452569 33713813
2 1239768 41996967
3 8113507 59999380
3 4727612 59999381
2 6927535 42562756
3 7657649 59999381
3 5689624 59999382
3 8715174 59999383
3 6694444 59999384
2 3500062 43840432
2 1757153 3770591
3 1195143 59999383
3 4130457 59999384
3 1342452 59999385
2 5342802 8333114
3 9952502 59999385
2 4829763 10744934
3 4085412 59999385
2 3150000 54977527
3 8141563 59999385
3 6071773 59999386
3 5457819 59999387
3 3843125 59999388
2 5009011 39492311
2 2263418 50689221
3 454811961 59999387
3 7509452 59999388
3 8517685 59999389
2 8488727 58080725
3 3723802 59999389
3 4041607 59999390
2 5821418 11398534
2 7856029 38177739
2 5706412 36444043
3 943788 59999388
3 5706412 59999389
3 7358225 59999390
2 2200865 36444043
2 165760 189515
2 6253995 42259440
2 4131858 33536009
2 5987813 59493371
2 3207444 50316020
2 1471823 35617237
2 3810054 23833418
2 2138601 57587249
2 2717160 40081459
2 2044467 14398501
2 6313018 39807771
3 7098683 59999379
2 8843019 41572307
3 845552 59999379
2 2003032 26357764
3 2082293 59999379
3 1860232 59999380
2 6801455 39978459
2 7986918 34330207
3 7452569 59999379
3 6455009 59999380
3 9434687 59999381
2 2488467 28507749
2 6619162 33713813
3 1502753 59999380
2 5408875 18197394
3 7860171 59999380
3 2600975 59999381
2 3560462 38781685
2 4360593 44197982
3 9602318 59999380
3 4234310 59999381
2 949068 49664810
2 804705255 59323541
2 4099966 57445977
2 8438337 12726270
3 9836241 59999378
2 1183670 12999392
2 170788953 12860907
3 9255033 59999377
3 8488727 59999378
2 1590452 58080725
3 4293327 59999378
3 8321281 59999379
3 9758827 59999380
3 7277801 59999381
2 6619335 25770530
2 3361886 37330079
2 3573793 38381869
2 8375296 28929430
3 2371317 59999378
2 5979065 40152964
2 6309240 22360737
3 299591039 59999377
2 1634257 44344547
3 6316130 59999377
2 7157638 34155516
3 9242508 59999377
2 6381351 52115315
2 3627966 39044700
2 6790529 10183294
2 3663456 29208006
2 2790155 29074068
2 7231346 14263786
3 1757153 59999372
2 6753251 3770591
3 1153772 59999372
3 1317441 59999373
2 6115302 35900758
2 4317257 29618553
2 2551496 14130362
2 3605907 21878463
3 8093178 59999370
2 9418048 4354554
2 8169963 13270433
3 5533302 59999369
3 725973963 59999370
3 2713828 59999371
3 2708447 59999372
2 768010 33935324
3 9660678 59999372
3 5317449 59999373
3 6571150 59999374
2 629095 10962894
3 1328269 59999374
3 7661426 59999375
3 6927535 59999376
2 9995808 42562756
2 5612875 13581714
2 2866098 41394604
2 2783493 28418382
3 593227903 59999373
2 2922 28619404
2 9361437 9134141
2 1265452 29959411
3 6091114 59999371
3 4002446 59999372
3 6726896 59999373
2 3426209 8876021
2 5773696 45071296
3 527375 59999372
2 9865145 7729688
2 4635896 57814172
2 9444099 30674395
3 2092184 59999370
2 8280176 15516529
2 293289563 12793588
2 4610050 13137183
2 3700373 33869002
3 1239768 59999367
3 364946543 59999368
2 632544 56143081
2 8840587 41996967
3 5319810 59999367
2 1456216 1567051
2 4228707 34001645
3 320474945 59999366
3 8481097 59999367
2 6050918 53196765
3 9133837 59999367
2 1427719 52031441
2 9855006 38708686
2 6679265 21613090
2 4473408 21745560
2 5309035 19676950
3 4390236 59999363
3 90145 59999364
2 769061902 9320338
2 1840913 57662389
2 464789040 19544782
2 83483 39177686
2 3663426 29340716
3 920238 59999360
3 2420502 59999361
3 2656351 59999362
2 2524607 8791207
3 2978743 59999362
2 3825852 9864739
3 8163561 59999362
3 8280176 59999363
3 1510383 59999364
2 5783409 15516529
3 8375296 59999364
2 5054374 13365897
2 2704777 52520042
2 5671688 28929430
2 2861395 29141037
3 8307107 59999361
3 8020549 59999362
3 8058980 59999363
3 8036003 59999364
2 8446482 16707304
2 5064677 1132320
2 7876628 8535414
2 6496079 26809350
3 4756641 59999361
2 3128716 42838544
2 990631 14197074
2 3533374 21349696
3 9285455 59999359
2 9654783 35117399
3 2871067 59999359
2 9246332 37853167
3 5915998 59999359
2 1515077 47928915
2 5308916 21481135
3 9674819 59999358
3 7856029 59999359
2 8312507 38177739
3 6594187 59999359
2 1266120 30147513
2 381459 6138598
3 6558852 59999358
2 5869632 9227239
2 892139 4930018
2 5145298 20104198
3 6613991 59999356
2 8876611 57200073
3 1861840 59999356
2 4728624 4478968
2 5811611 20235447
2 3165506 24479803
2 7384277 24610776
3 8169963 59999353
3 6782663 59999354
2 6295200 50051299
2 1714379 13284852
3 1110657 59999353
2 9340696 23226274
2 5105699 55283654
3 8460567 59999352
3 8624795 59999353
2 7558438 28127635
3 7139748 59999353
3 7096401 59999354
3 497338927 59999355
2 8522579 30484138
2 548058 5430883
2 6663373 53592341
2 1079708 40296855
2 5966327 55152838
3 5853128 59999351
2 9752980 2817044
3 6818117 59999351
3 739783876 59999352
2 762331 49861054
2 9205378 21252784
2 6542357 4799120
2 4866052 4668628
3 268613448 59999349
2 345700525 30744215
2 2544380 2402016
3 26619926 59999348
2 5671877 22431468
3 8910895 59999348
2 5995178 59238452
2 27101 25349637
2 2664812 25478782
2 994055 21091819
2 8875934 10052585
2 8561249 54324592
3 7195761 59999343
2 3299798 12629880
3 9664550 59999343
2 4816055 57516613
3 3420842 59999343
2 580308 37640524
2 4547087 29469745
2 494744774 14882662
3 7381683 59999341
3 6297880 59999342
2 3664981 11179146
2 4523716 48560870
3 632544 59999341
3 6840342 59999342
3 5979065 59999343
3 4866052 59999344
2 9717911 56143081
3 8388571 59999344
2 1836852 40560353
3 4710855 59999344
3 5083607 59999345
2 5035259 37229161
3 1332991 59999345
2 4556808 15234663
3 3500062 59999345
3 1471823 59999346
2 7670431 43840432
2 3073302 8620904
2 3819449 35617237
3 2922 59999344
3 622176529 59999345
2 4402836 28619404
2 2297423 40152964
3 5963191 59999344
3 9517010 59999345
2 7260674 37129769
2 8307093 55633430
2 9588740 39111193
2 3240447 29274361
3 3971273 59999342
3 762331 59999343
2 4802802 49861054
3 6381196 59999343
2 1636963 5021115
2 7257898 38556897
3 3781737 59999342
2 4680507 16805173
2 353122 4668628
3 3627966 59999341
3 9696999 59999342
2 6323937 39044353
3 86945562 59999342
2 701882326 54243948
3 6663373 59999342
2 894391 53592341
3 6115302 59999342
3 3809354 59999343
3 861007329 59999344
3 5043905 59999345
2 889542 35900758
2 4057769 24704772
3 170788953 59999344
2 7148798 39893115
2 547265 23152794
2 2767648 12860907
2 2183883 4864569
2 9535922 15009160
3 6790529 59999340
3 9878492 59999341
2 6172529 53511396
2 4168976 10183294
2 543256827 35837545
2 6751522 35963971
3 580308 59999338
3 8210548 59999339
3 2524607 59999340
3 3825852 59999341
3 874194009 59999342
2 6303019 9864739
2 7384594 37640524
3 8447095 59999341
2 4113155 574336
2 2998346 28027084
2 8964349 30579266
3 9721302 59999339
2 2329090 8791207
2 4562325 23911278
2 6308228 15953592
2 3390079 26064807
2 7556982 25939161
3 7876628 59999335
2 5299287 8535294
2 7378734 20965079
2 2420145 35266136
3 6734415 59999333
3 6669684 59999334
2 42761324 27926568
3 6054067 59999334
2 7224053 48401873
2 1011684 30886642
3 8474143 59999333
2 321165 57890815
3 7552107 59999333
3 1941845 59999334
3 9379411 59999335
3 991286 59999336
3 6874604 59999337
3 1070364 59999338
3 1388356 59999339
2 3819974 19126235
2 1145001 7614646
2 330042408 24908959
2 129011 27725711
2 1227002 49382218
2 793299565 50483108
3 2183883 59999334
2 9724978 19816919
2 7567621 4864569
2 6550196 49227947
2 7111791 49102665
2 4298918 12346407
3 2697013 59999330
2 1355079 13700090
2 2543454 12471129
2 9550369 39305824
2 6324352 4416761
2 4110123 4541175
2 6112146 26189793
3 3592248 59999325
3 4657196 59999326
3 2717160 59999327
3 7224053 59999328
3 5256097 59999329
2 941365211 20538932
3 8029618 59999329
2 7277416 2312972
3 4523716 59999329
2 3841665 40065711
3 4829763 59999329
2 996470 10744934
3 1985587 59999329
3 3573793 59999330
2 1713093 48481583
3 9340696 59999330
3 9893570 59999331
3 265696444 59999332
2 1835110 38381869
2 751945 26638579
3 9827731 59999331
2 7269662 41028424
2 5067361 48402084
2 6552512 48561081
3 2766261 59999329
3 5054374 59999330
3 6632118 59999331
2 8764965 36834647
3 4402836 59999331
2 9480970 28619404
3 3605907 59999331
2 3919131 54769817
3 2383484 59999331
2 8319016 13373107
2 4052595 35695784
3 949068 59999330
2 977696 49664810
2 9811403 23226507
2 410310194 22933721
3 4974244 59999328
3 8164172 59999329
3 6572069 59999330
3 4764830 59999331
2 563230749 3166088
2 7536044 17750496
3 165760 59999330
2 2383285 31137429
3 9328350 59999330
2 7930970 189515
2 4920781 46569130
2 8957340 30960642
2 402807 49031395
3 517784 59999327
3 83483 59999328
2 2027338 42989986
3 2096828 59999328
3 1016404 59999329
2 8102249 41303582
2 61544 48955811
3 4125546 59999328
2 4500097 16995961
2 9656928 21878463
3 5937943 59999327
2 7063705 48243550
3 1159196 59999327
2 7952558 2211771
3 5450924 59999327
2 1922607 7149606
3 2021742 59999327
3 6939830 59999328
3 7157638 59999329
2 3889992 1885307
3 856070479 59999329
2 77374689 37031140
3 2133772 59999329
3 8764965 59999330
2 9559132 7957788
3 3343462 59999330
3 5145298 59999331
2 3626691 36834647
2 1874698 41660073
3 8558283 59999330
2 3996699 34155516
2 4928322 47312799
3 1079708 59999329
2 8856435 23006517
2 7094778 40296855
3 8321619 59999328
2 7814475 3531659
2 1205298 39177340
2 247711749 20104198
2 8904244 14945911
2 8963567 55962618
3 8146724 59999324
2 5044268 19361211
2 3213639 55838466
2 7343710 39430236
2 895393 39554385
2 1507328 9926806
2 520860971 9802672
3 6360943 59999319
3 497092 59999320
3 5764366 59999321
3 494744774 59999322
2 4165450 45162789
2 332369917 23449973
2 7029004 30815428
3 629095 59999320
2 449557 10962894
3 1507328 59999320
3 5584998 59999321
2 865504 56577562
2 1537675 14882662
2 1895282 9926806
3 449746613 59999319
3 6381351 59999320
3 306997763 59999321
3 638139131 59999322
3 6978478 59999323
3 345700525 59999324
3 706584 59999325
3 7534313 59999326
2 1029749 17307683
3 413666 59999326
2 5482778 51600736
2 862188685 52950031
2 5742300 16213084
2 120111799 49474488
2 9435278 26895157
3 325506 59999322
2 1172879 284272
3 8814057 59999322
2 9372748 25201045
2 3518311 52114985
3 566677 59999321
2 8206148 16900567
3 9758663 59999321
2 1516397 34078580
2 5365436 15877807
2 5175575 30744911
2 3326318 43902494
3 2033654 59999318
2 678767 12408768
2 3028774 43778370
3 7983952 59999317
2 3107527 790393
2 3119198 45740478
2 7560481 45616528
3 6743956 59999315
2 5954582 15419076
3 6467271 59999315
3 9700228 59999316
3 5105699 59999317
2 186102531 22502463
2 388554 24344930
3 9063883 59999316
3 3663456 59999317
3 5954582 59999318
2 1955111 15419076
3 9983976 59999318
3 782219689 59999319
2 7124410 18424047
2 5536557 58726187
2 507411580 29207699
3 1903266 59999317
3 7556982 59999318
3 7560481 59999319
3 61544 59999320
3 7628445 59999321
2 5487197 36341207
3 5316490 59999321
2 260450 35030574
2 4220533 52197704
2 3337188 48955811
2 4128863 55283654
2 1591510 9989695
3 751945 59999317
2 4781367 26638579
2 1431054 25939161
3 4128863 59999316
3 8876611 59999317
2 6828349 57200073
3 8904244 59999317
2 4447170 55283654
2 1650773 14945911
3 6679265 59999316
3 3128716 59999317
3 9513528 59999318
2 2156726 13941058
2 7836889 42838544
3 7507709 59999317
3 4064803 59999318
2 7947188 52848543
2 7524591 47618297
3 5794454 59999317
3 2200865 59999318
2 6751138 36442664
3 749529 59999318
3 4706147 59999319
2 4932897 7266739
3 3819974 59999319
3 1559583 59999320
3 155310 59999321
3 565787169 59999322
2 6406392 19126235
2 655061123 51206537
2 4352202 36737549
2 476925 5852715
2 8272908 33004317
2 7803687 22861361
2 9963966 21613090
3 1636963 59999316
3 860182830 59999317
3 315985518 59999318
3 2320734 59999319
3 4610050 59999320
2 4804567 9525211
3 4234598 59999320
2 1013620 5021115
2 3205167 50229685
2 9232998 23678846
2 593139017 43561267
2 5851848 13137183
3 1321606 59999316
3 3769137 59999317
2 7040735 56374091
3 9480970 59999317
3 4280170 59999318
2 5627474 28619404
3 1515077 59999318
3 9232998 59999319
3 3757887 59999320
2 5369103 53352196
2 1574854 47928915
2 2607273 23678846
2 1467304 47089946
2 4504307 56806557
2 29254906 45616528
2 3719405 39678272
2 3875388 10448603
2 1489431 10571970
3 2204110 59999312
2 1728180 22573590
3 4416163 59999312
3 7929984 59999313
2 596731 53034809
2 18261410 43346773
2 3336501 50627549
3 4764554 59999311
2 7913434 53274480
2 5707469 50750892
2 6121756 42501188
3 9272233 59999309
3 1714379 59999310
3 6521368 59999311
2 2575697 13288457
3 2044467 59999311
2 791174 44125421
2 9643753 50822707
3 8418732 59999310
3 4351834 59999311
2 6666372 24806865
2 346111 48085730
3 8348320 59999310
2 3020028 18310720
2 9131479 14398501
2 2859438 42624324
3 6665571 59999308
2 3069999 10658452
2 8891750 6482986
2 5527241 6605897
2 6237256 38916099
2 42181907 3104732
3 5751510 59999304
2 3437888 2892488
2 533723755 3227443
2 7876050 45863781
3 12656 59999302
2 1595203 50555328
3 9199890 59999302
2 7385776 14035710
3 111951 59999302
2 4257833 55900542
3 4790529 59999302
3 9559132 59999303
2 9941828 7957788
2 750527 43416485
2 5629750 13879762
2 679443033 20719212
3 894391 59999300
2 3113966 53592341
3 7554593 59999300
3 2285012 59999301
3 2149225 59999302
3 1265452 59999303
3 996470 59999304
3 8761848 59999305
2 225460277 46041631
2 877720228 10757333
2 7135519 51503811
2 5332374 29959411
2 1961657 52279350
3 4298918 59999301
2 7996238 14467793
2 9803601 12346407
3 1467304 59999300
2 6524550 47089946
3 5869632 59999300
2 3165479 9227239
2 7322046 20841331
3 2263418 59999299
2 4964095 50689220
2 9640694 6850131
2 8278425 6728279
2 2444120 3349596
2 646755 25604038
3 2480435 59999295
2 3073616 32458493
3 660589 59999295
2 197193 22152244
3 6183757 59999295
2 287902 42349530
2 2348385 3592292
3 9469895 59999294
2 6107094 52672785
2 4796665 3471026
2 8763576 6971455
2 2383939 28791410
3 2838173 59999291
3 7094778 59999292
2 1625030 40296855
3 9930248 59999292
2 1484007 47773355
2 3735806 43136684
3 825741461 59999291
2 7523903 14722363
3 7794991 59999291
2 6986940 52596413
3 5175575 59999291
2 6337157 30744911
3 3492694 59999291
2 1214314 6910793
3 2520936 59999291
2 3372667 42083159
2 9801250 30423919
3 2866098 59999290
2 4233555 41394061
3 4171760 59999290
3 889542 59999291
3 3207444 59999292
2 393960604 26981018
2 3997559 50315011
3 7986918 59999291
2 6743188 34330207
3 7815463 59999291
2 7174653 11727086
2 4649228 35900758
2 9650727 13521538
3 895393 59999289
3 9588740 59999290
3 9865145 59999291
3 183272 59999292
3 9444099 59999293
2 4895740 7729342
2 1001175 29789593
2 321582 30662088
2 9932721 39110846
2 4542928 39554385
2 370952635 20479322
3 4825202 59999288
2 1536840 55218246
3 1891945 59999288
3 7609591 59999289
3 9395778 59999290
2 5367437 32550001
3 3065316 59999290
3 6078357 59999291
2 848208696 51786758
2 469379011 12550504
3 6734056 59999290
3 8798432 59999291
3 8914540 59999292
2 7953996 8238577
2 2000487 32914278
2 9439486 3681441
2 218177 10117939
3 3811854 59999289
2 8177334 2468738
2 1849177 39368030
3 8700038 59999288
2 5709678 51406207
2 3393137 20598542
2 8994960 16647746
2 452219 20360392
3 1653139 59999285
3 5482778 59999286
3 1904376 59999287
3 646755 59999288
3 596731 59999289
3 1794843 59999290
2 939286 51601532
2 1244089 54065606
3 1728180 59999289
2 9051982 6327443
2 8585809 25110097
2 812182512 53034809
3 7111791 59999287
3 1344763 59999288
2 9126311 38279804
2 8877374 22573590
2 2397313 49098350
3 3337188 59999286
2 4775926 48955811
3 3156666 59999286
2 2999639 18891253
3 197193 59999286
2 7057012 22152244
2 7133487 25604038
2 4255718 4295304
3 2308676 59999284
2 957575 55561950
2 3579038 56083887
2 2813537 56202274
3 8521483 59999282
3 768010 59999283
2 3648220 16036977
2 8581687 33935323
3 7836889 59999282
2 138860372 42838544
2 3939855 13759278
3 8358372 59999281
3 1669094 59999282
2 9564738 50140492
3 213672878 59999282
3 1283234 59999283
2 3063617 18773760
3 4052595 59999283
3 3073616 59999284
2 3813692 32458421
2 2590359 16390852
3 812182512 59999283
2 5171636 53034809
2 3338095 35695784
2 1352486 25414209
2 6757001 13640902
3 2704777 59999280
2 4762334 52518991
2 4525601 27423102
2 6935936 27304958
2 1759915 7090729
2 26258 3829424
3 1172879 59999276
3 6828349 59999277
3 6801455 59999278
2 277407823 284272
2 545158 57200073
2 2719593 39979413
3 812277 59999276
3 449557 59999277
3 141143 59999278
2 9763258 10962894
2 1114029 46804303
3 3459221 59999277
2 4018290 476682
2 1385029 54459137
2 1859060 57052111
2 5748015 56934457
2 4034534 18597520
3 5783409 59999273
3 26258 59999274
3 6324352 59999275
2 894483 15516131
2 7411738 4416761
2 4042637 3829424
3 8994960 59999273
2 4337234 16647746
2 5529125 18715013
2 1943636 18832506
3 6524550 59999271
3 1327261 59999272
3 3395729 59999273
3 8903910 59999274
2 1348583 43063335
2 550398 47089946
2 6994881 40224909
3 6112146 59999272
2 621364022 56870507
2 7845337 26189793
2 9894296 18949999
3 6121756 59999270
3 9550369 59999271
2 914141295 39305758
2 5302694 42501188
2 6556425 19067490
2 8182920 19184980
3 6795749 59999268
3 8587591 59999269
2 5065247 11288840
2 1453590 57985770
2 647296185 19419954
2 362232 19302468
3 6807268 59999266
2 7602129 44905876
3 6850591 59999266
2 4170758 36541557
2 9108457 964570
3 3560462 59999265
2 3678142 38781685
2 143248385 7208172
3 4523801 59999264
3 8446482 59999265
3 6313018 59999266
3 2664997 59999267
3 2544380 59999268
2 7026862 682364
3 8014745 59999268
3 3084285 59999269
2 4420829 53115787
2 6346604 16726459
2 2456071 2390855
3 5981515 59999267
2 5543140 28705407
3 4018290 59999267
2 3545229 476682
2 5542236 39816599
3 3394842 59999266
2 2030757 54601052
2 3063636 22221389
3 3907657 59999265
2 5910717 58383696
2 433467596 20903205
2 4635879 7325305
2 6945150 8391399
3 3422733 59999262
3 4920781 59999263
3 1294921 59999264
3 8585809 59999265
3 7897036 59999266
2 7990167 46569130
2 3911406 25110097
2 3429489 47237579
3 6107101 59999264
2 2055078 46262015
